tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round
2009-W-INT-GBR-01A-2009,Birmingham,Grass,56,I,20090608,054,201419,4,,Na Li,R,172,CHN,27.279945243,20,2114,201345,,,Maria Sharapova,R,,RUS,22.1382614648,73,860,6-4 6-4,3,SF
2009-W-PR-ITA-01A-2009,Rome,Clay,56,P,20090504,044,201474,10,,Agnieszka Radwanska,R,170,POL,20.1615331964,12,3606,201421,5,,Ana Ivanovic,R,183,SRB,21.492128679,7,5174,6-1 3-6 6-4,3,R16
2009-W-SL-GBR-01A-2009,Wimbledon,Grass,128,G,20090622,113,201336,1,,Dinara Safina,R,182,RUS,23.1540041068,1,9801,200065,17,,Amelie Mauresmo,R,175,FRA,29.9657768652,17,2539,4-6 6-3 6-4,3,R16
2012-W-WT-TUR-01A-2012,WTA Championships,Hard,4,W,20121022,10,200033,3,,Serena Williams,R,175,USA,31.0718685832,3,7900,201493,5,,Angelique Kerber,L,173,GER,24.7611225188,5,5470,6-4 6-1,3,RR
2013-W-PR-GER-01A-2013,Stuttgart,Clay,28,P,20130422,021,201345,1,,Maria Sharapova,R,,RUS,26.0095824778,2,10240,201421,,,Ana Ivanovic,R,183,SRB,25.4592744695,17,2495,7-5 4-6 6-4,3,QF
2013-W-PR-USA-03A-2013,Cincinnati,Hard,56,P,20130812,053,200033,1,,Serena Williams,R,175,USA,31.8767967146,1,11920,201419,5,,Na Li,R,172,CHN,31.4579055441,5,5330,7-5 7-5,3,SF
2013-W-PR-USA-05A-2013,New Haven,Hard,30,P,20130819,027,201594,,,Simona Halep,R,168,ROU,21.8945927447,23,2040,201496,4,,Caroline Wozniacki,R,177,DEN,23.1074606434,8,3490,6-2 7-5,3,SF
2013-W-SL-GBR-01A-2013,Wimbledon,Grass,128,G,20130624,122,201474,4,,Agnieszka Radwanska,R,170,POL,24.3011635866,4,6465,201419,6,,Na Li,R,172,CHN,31.3237508556,6,5155,7-6(5) 4-6 6-2,3,QF
2013-W-PM-USA-01A-2013,Indian Wells,Hard,96,PM,20130304,089,201496,8,,Caroline Wozniacki,R,177,DEN,22.6475017112,10,3570,201458,1,,Victoria Azarenka,R,180,BLR,23.5920602327,2,10325,W/O,3,QF
2013-W-PR-USA-03A-2013,Cincinnati,Hard,56,P,20130812,050,201419,5,,Na Li,R,172,CHN,31.4579055441,5,5330,201474,4,,Agnieszka Radwanska,R,170,POL,24.4353182752,4,6335,W/O,3,QF
2014-W-PM-USA-02A-2014,Miami,Hard,96,PM,20140317,089,200033,1,,Serena Williams,R,175,USA,32.4709103354,1,12660,201493,5,,Angelique Kerber,L,173,GER,26.160164271,9,4050,6-2 6-2,3,QF
2011-W-INT-DEN-01A-2011,Copenhagen,Hard,32,I,20110606,017,201496,1,,Caroline Wozniacki,R,177,DEN,20.9034907598,1,9915,201493,,,Angelique Kerber,L,173,GER,23.3812457221,76,842,7-6(4) 6-3,3,R16
2011-W-PR-USA-05A-2011,New Haven,Hard,30,P,20110822,019,201508,,Q,Petra Cetkovska,R,172,CZE,26.5325119781,40,1312,201474,5,,Agnieszka Radwanska,R,170,POL,22.4613278576,13,3211,6-4 5-7 6-3,3,R16
2012-W-SL-AUS-01A-2012,Australian Open,Hard,128,G,20120116,125,201458,3,,Victoria Azarenka,R,180,BLR,22.4613278576,3,6865,200079,11,,Kim Clijsters,R,,BEL,28.6078028747,14,3041,6-4 1-6 6-3,3,SF
2012-W-PR-ITA-01A-2012,Rome Italian Open,Clay,56,P,20120514,048,201345,2,,Maria Sharapova,R,,RUS,25.0704996578,2,7610,201421,13,,Ana Ivanovic,R,183,SRB,24.5201916496,15,2920,7-6(4) 6-3,3,R16
2012-W-PR-BEL-01A-2012,Brussels,Clay,30,P,20120521,029,201474,1,,Agnieszka Radwanska,R,170,POL,23.2087611225,3,7080,201594,,,Simona Halep,R,168,ROU,20.6488706366,49,1205,7-5 6-0,3,F
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,126,200033,6,,Serena Williams,R,175,USA,30.7460643395,6,5640,201458,2,,Victoria Azarenka,R,180,BLR,22.9021218344,2,8800,6-3 7-6(6),3,SF
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,20140811,055,200033,1,,Serena Williams,R,175,USA,32.8733744011,1,9150,201421,9,,Ana Ivanovic,R,183,SRB,26.7624914442,11,3605,6-4 6-1,3,F
2014-W-PR-JPN-01A-2014,Tokyo,Hard,28,P,20140915,025,201421,3,,Ana Ivanovic,R,183,SRB,26.8583162218,10,3855,201493,1,,Angelique Kerber,L,173,GER,26.6584531143,8,4400,7-5 6-3,3,SF
2014-W-PM-CHN-01A-2014,Beijing,Hard,60,PM,20140929,047,201520,3,,Petra Kvitova,L,183,CZE,24.5612594114,3,5926,200748,16,,Venus Williams,R,185,USA,34.2833675565,19,2155,DEF,3,R16
2015-W-P5-USA-01A-2015,Cincinnati,Hard,56,P,20150817,033,201458,,,Victoria Azarenka,R,180,BLR,26.045174538,21,2166,201496,5,,Caroline Wozniacki,R,177,DEN,25.1006160164,5,4735,6-0 6-4,3,R32
2007-W-SL-AUS-01A-2007,Australian Open,Hard,128,G,20070115,103,201419,19,,Na Li,R,172,CHN,24.8843258042,16,968,201336,9,,Dinara Safina,R,182,RUS,20.720054757,10,1475,6-2 6-2,3,R32
2007-W-SL-AUS-01A-2007,Australian Open,Hard,128,G,20070115,113,201345,1,,Maria Sharapova,R,,RUS,19.742642026,2,3532,201329,22,,Vera Zvonareva,R,172,RUS,22.3545516769,24,794,7-5 6-4,3,R16
2007-W-T1-USA-01A-2007,Indian Wells,Hard,96,T1,20070305,066,201329,15,,Vera Zvonareva,R,172,RUS,22.4887063655,20,942,201458,,Q,Victoria Azarenka,R,180,BLR,17.5934291581,76,349,6-3 6-3,3,R32
2007-W-T1-USA-02A-2007,Miami,Hard,96,T1,20070319,086,201419,15,,Na Li,R,172,CHN,25.0568104038,17,1282,200079,4,,Kim Clijsters,R,,BEL,23.7782340862,5,2630,4-6 6-4 6-2,3,R16
2007-W-SL-USA-01A-2007,US Open,Hard,128,G,20070827,118,201320,4,,Svetlana Kuznetsova,R,174,RUS,22.1656399726,4,3176,201458,,,Victoria Azarenka,R,180,BLR,18.0725530459,41,672,6-2 6-3,3,R16
2007-W-T2-USA-04A-2007,New Haven,Hard,28,T2,20070820,025,201320,1,,Svetlana Kuznetsova,R,174,RUS,22.1464750171,4,3000,200108,6,,Elena Dementieva,R,180,RUS,25.8453114305,15,1694,4-6 6-3 3-0 RET,3,SF
2007-W-T1-RUS-01A-2007,Moscow,Hard,28,T1,20071008,027,200108,,,Elena Dementieva,R,180,RUS,25.9794661191,14,1727,200033,4,,Serena Williams,R,175,USA,26.0314852841,7,2466,5-7 6-1 6-1,3,F
2008-W-T1-QAT-01A-2008,Doha,Hard,56,T1,20080218,047,201329,,,Vera Zvonareva,R,172,RUS,23.446954141,27,972,201336,11,,Dinara Safina,R,182,RUS,21.8124572211,15,1602,7-5 6-3,3,R16
2008-W-T1-USA-03A-2008,Charleston,Clay,56,T1,20080414,055,200033,5,,Serena Williams,R,175,USA,26.5489390828,9,2296,201329,9,,Vera Zvonareva,R,172,RUS,23.6002737851,17,1327,6-4 3-6 6-3,3,F
2008-W-SL-FRA-01A-2008,French Open,Clay,128,G,20080526,113,201336,13,,Dinara Safina,R,182,RUS,22.0807665982,14,1662,201345,1,,Maria Sharapova,R,,RUS,21.1033538672,1,4116,6-7(6) 7-6(5) 6-2,3,R16
2004-W-SL-FRA-01A-2004,French Open,Clay,128,G,20040524,116,200108,9,,Elena Dementieva,R,180,RUS,22.6064339493,10,2236,200128,5,,Lindsay Davenport,R,189,USA,27.9589322382,4,3132,6-1 6-3,3,R16
2004-W-T2-USA-01A-2004,Amelia Island,Clay,56,T2,20040405,053,200065,3,,Amelie Mauresmo,R,175,FRA,24.7529089665,3,3173,200003,1,,Justine Henin,R,167,BEL,21.8453114305,1,7626,6-7(4) 7-5 6-3,3,SF
2004-W-T1-USA-04A-2004,San Diego,Hard,56,T1,20040726,046,200128,4,,Lindsay Davenport,R,189,USA,28.1314168378,4,3975,200049,,,Conchita Martinez,R,170,ESP,32.2765229295,39,846,6-1 6-2,3,R16
2004-W-T2-CHN-01A-2004,Beijing,Hard,28,T2,20040920,027,200033,1,,Serena Williams,R,175,USA,22.984257358,10,2273,201320,2,,Svetlana Kuznetsova,R,174,RUS,19.2334017796,5,3182,4-6 7-5 6-4,3,F
2004-W-T2-USA-05A-2004,Philadelphia,Hard,28,T2,20041101,023,201329,6,,Vera Zvonareva,R,172,RUS,20.1505817933,11,2116,200077,4,,Jennifer Capriati,R,170,USA,28.5941136208,9,2596,6-0 6-1,3,QF
2005-W-SL-AUS-01A-2005,Australian Open,Hard,128,G,20050117,096,200065,2,,Amelie Mauresmo,R,175,FRA,25.5386721424,2,4320,201336,,,Dinara Safina,R,182,RUS,18.726899384,44,732,2-6 6-1 6-0,3,R64
2005-W-SL-AUS-01A-2005,Australian Open,Hard,128,G,20050117,123,201345,4,,Maria Sharapova,R,,RUS,17.749486653,4,3536,201320,5,,Svetlana Kuznetsova,R,174,RUS,19.5592060233,5,3526,4-6 6-2 6-2,3,QF
2005-W-T1-RUS-01A-2005,Moscow,Carpet,28,T1,20051010,021,201336,,,Dinara Safina,R,182,RUS,19.4551676934,24,1203,201345,1,,Maria Sharapova,R,,RUS,18.4777549624,1,4631,1-6 6-4 7-5,3,QF
2005-W-T1-JPN-01A-2005,Tokyo,Carpet,28,T1,20050201,027,201345,2,,Maria Sharapova,R,,RUS,17.787816564,4,3934,200128,1,,Lindsay Davenport,R,189,USA,28.6488706366,1,5058,6-1 3-6 7-6(5),3,F
2005-W-T2-FRA-01A-2005,Paris,Carpet,28,T2,20050207,020,200065,2,,Amelie Mauresmo,R,175,FRA,25.5961670089,4,4322,200096,,,Mary Pierce,R,178,FRA,30.0643394935,27,1044,6-4 6-3,3,R16
2005-W-T1-USA-02A-2005,Miami,Hard,96,T1,20050323,082,201421,,,Ana Ivanovic,R,183,SRB,17.3716632444,52,629,201320,6,,Svetlana Kuznetsova,R,174,RUS,19.7316906229,7,3323,6-3 3-6 7-5,3,R16
2002-W-WT-USA-01A-2002,WTA Tour Championships,Hard,16,W,20021106,011,200079,5,,Kim Clijsters,R,,BEL,19.40862423,6,2838,200003,4,,Justine Henin,R,167,BEL,20.4271047228,4,3133,6-2 6-1,3,QF
2003-W-SL-GBR-01A-2003,Wimbledon,Grass,128,G,20030623,113,200033,1,,Serena Williams,R,175,USA,21.7385352498,1,6006,200108,15,,Elena Dementieva,R,180,RUS,21.6865160849,16,1513,6-2 6-2,3,R16
2003-W-SL-USA-01A-2003,US Open,Hard,128,G,20030825,117,200077,6,,Jennifer Capriati,R,170,USA,27.4058863792,7,2615,200108,11,,Elena Dementieva,R,180,RUS,21.8590006845,11,1799,6-2 7-5,3,R16
2003-W-T1-USA-01A-2003,Indian Wells,Hard,96,T1,20030305,077,201329,,,Vera Zvonareva,R,172,RUS,18.4832306639,39,838,201320,,,Svetlana Kuznetsova,R,174,RUS,17.6810403833,41,807,3-6 7-6(5) 6-4,3,R32
2003-W-T1-USA-01A-2003,Indian Wells,Hard,96,T1,20030305,093,200079,1,,Kim Clijsters,R,,BEL,19.7344284736,3,4080,200049,26,,Conchita Martinez,R,170,ESP,30.8774811773,30,983,6-3 6-2,3,SF
2003-W-T4-USA-01A-2003,Sarasota,Clay,32,T4,20030331,028,200772,2,,Anastasia Myskina,R,174,RUS,21.7275838467,11,2216,200108,5,,Elena Dementieva,R,180,RUS,21.4565366188,21,1344,6-2 3-6 6-1,3,QF
2003-W-WT-USA-01A-2003,WTA Tour Championships,Hard,4,W,20031105,7,200003,2,,Justine Henin,R,167,BEL,21.4236824093,2,6461,200077,3,,Jennifer Capriati,R,170,USA,27.5975359343,5,2746,6-2 6-1,3,RR
2001-W-SL-FRA-01A-2001,French Open,Clay,128,G,20010528,126,200079,12,,Kim Clijsters,R,,BEL,17.9712525667,14,1693,200003,14,,Justine Henin,R,167,BEL,18.9897330595,16,1591,2-6 7-5 6-3,3,SF
2001-W-SL-GBR-01A-2001,Wimbledon,Grass,128,G,20010625,099,200081,18,,Anke Huber,R,,GER,26.5571526352,21,1372,200108,10,,Elena Dementieva,R,180,RUS,19.6933607118,12,1819,6-0 6-2,3,R32
2001-W-SL-GBR-01A-2001,Wimbledon,Grass,128,G,20010625,125,200003,8,,Justine Henin,R,167,BEL,19.0663928816,9,2113,200077,4,,Jennifer Capriati,R,170,USA,25.2402464066,4,4149,2-6 6-4 6-2,3,SF
2001-W-T1-USA-03A-2001,Charleston,Clay,56,T1,20010416,049,200001,1,,Martina Hingis,R,170,SUI,20.5420944559,1,5763,200065,7,,Amelie Mauresmo,R,175,FRA,21.7823408624,9,2053,7-5 6-2,3,QF
2001-W-T1-CAN-01A-2001,Canadian Open,Hard,56,T1,20010813,052,200652,5,,Monica Seles,L,,USA,27.6960985626,8,2352,200003,2,,Justine Henin,R,167,BEL,19.2005475702,6,2667,1-6 6-2 6-2,3,QF
2002-W-SL-AUS-01A-2002,Australian Open,Hard,128,G,20020114,122,200079,4,,Kim Clijsters,R,,BEL,18.6036960986,5,3376,200003,6,,Justine Henin,R,167,BEL,19.6221765914,8,2722,6-2 6-3,3,QF
2002-W-SL-AUS-01A-2002,Australian Open,Hard,128,G,20020114,124,200652,8,,Monica Seles,L,,USA,28.1177275838,10,2248,200748,2,,Venus Williams,R,185,USA,21.5770020534,3,4326,6-7(4) 6-2 6-3,3,QF
2002-W-T1-GER-01A-2002,Berlin,Clay,56,T1,20020506,055,200003,5,,Justine Henin,R,167,BEL,19.9288158795,8,3112,200033,4,,Serena Williams,R,175,USA,20.6078028747,5,3363,6-2 1-6 7-6(5),3,F
2002-W-T1-ITA-01A-2002,Rome,Clay,56,T1,20020513,055,200033,4,,Serena Williams,R,175,USA,20.6269678303,4,3609,200003,5,,Justine Henin,R,167,BEL,19.947980835,8,3335,7-6(6) 6-4,3,F
2002-W-T2-USA-04A-2002,San Diego,Hard,48,T2,20020729,045,200748,1,,Venus Williams,R,185,USA,22.1136208077,2,5148,200128,3,,Lindsay Davenport,R,189,USA,26.1382614648,9,2592,6-2 6-1,3,SF
2002-W-SL-USA-01A-2002,US Open,Hard,128,G,20020826,117,200065,10,,Amelie Mauresmo,R,175,FRA,23.1430527036,9,2598,200079,7,,Kim Clijsters,R,,BEL,19.2169746749,7,2870,4-6 6-3 7-5,3,R16
2002-W-SL-USA-01A-2002,US Open,Hard,128,G,20020826,124,200748,2,,Venus Williams,R,185,USA,22.1902806297,2,5067,200652,6,,Monica Seles,L,,USA,28.7310061602,5,3141,6-2 6-3,3,QF
2002-W-T2-JPN-01A-2002,Tokyo,Hard,28,T2,20020916,027,200033,1,,Serena Williams,R,175,USA,20.9719370294,1,5544,200079,3,,Kim Clijsters,R,,BEL,19.2744695414,8,2730,2-6 6-3 6-3,3,F
2005-W-T1-ITA-01A-2005,Rome,Clay,56,T1,20050509,054,200065,2,,Amelie Mauresmo,R,175,FRA,25.8453114305,3,4509,201329,6,,Vera Zvonareva,R,172,RUS,20.6680355921,10,2102,6-2 6-4,3,SF
2005-W-WT-USA-01A-2005,WTA Tour Championships,Hard,4,W,20051107,7,200065,4,,Amelie Mauresmo,R,175,FRA,26.3436002738,4,3662,200079,2,,Kim Clijsters,R,,BEL,22.417522245,2,4665,6-3 7-6(4),3,RR
2005-D011,Fed Cup WG1 F: FRA vs RUS,Clay,4,D,20050917,1,200108,,,Elena Dementieva,R,180,RUS,23.909650924,8,2779,200096,,,Mary Pierce,R,178,FRA,30.6584531143,6,2908,7-6(1) 2-6 6-1,3,RR
2006-W-SL-AUS-01A-2006,Australian Open,Hard,128,G,20060116,125,200003,8,,Justine Henin,R,167,BEL,23.627652293,6,2086,201345,4,,Maria Sharapova,R,,RUS,18.7460643395,4,2780,4-6 6-1 6-4,3,SF
2006-W-T2-AUS-01A-2006,Sydney,Hard,28,T2,20060109,020,201421,,,Ana Ivanovic,R,183,SRB,18.1765913758,21,948,200065,2,,Amelie Mauresmo,R,175,FRA,26.5160848734,3,2851,6-3 7-5,3,R16
2006-W-T2-UAE-01A-2006,Dubai,Hard,28,T2,20060220,026,201345,3,,Maria Sharapova,R,,RUS,18.841889117,4,2615,200128,2,,Lindsay Davenport,R,189,USA,29.7029431896,3,2803,3-6 6-1 6-3,3,SF
2006-W-T1-USA-01A-2006,Indian Wells,Hard,96,T1,20060306,087,201336,10,,Dinara Safina,R,182,RUS,19.8576317591,21,873,200772,5,,Anastasia Myskina,R,174,RUS,24.6598220397,12,1209,6-1 6-3,3,R16
2006-W-T1-USA-01A-2006,Indian Wells,Hard,96,T1,20060306,088,200001,19,WC,Martina Hingis,R,170,SUI,25.4291581109,32,583,200128,2,,Lindsay Davenport,R,189,USA,29.7412731006,4,2707,6-3 1-6 6-2,3,R16
2006-W-T1-ITA-01A-2006,Rome,Clay,56,T1,20060515,054,201336,16,,Dinara Safina,R,182,RUS,20.0492813142,19,914,201320,7,,Svetlana Kuznetsova,R,174,RUS,20.8815879535,10,1577,3-6 6-4 7-5,3,SF
2006-W-SL-GBR-01A-2006,Wimbledon,Grass,128,G,20060626,121,200065,1,,Amelie Mauresmo,R,175,FRA,26.9760438056,1,3306,200772,9,,Anastasia Myskina,R,174,RUS,24.9664613279,11,1575,6-1 3-6 6-3,3,QF
2006-W-T2-USA-03A-2006,Los Angeles,Hard,56,T2,20060807,053,200108,3,,Elena Dementieva,R,180,RUS,24.810403833,6,2060,201345,1,,Maria Sharapova,R,,RUS,19.3018480493,4,2700,7-5 6-2,3,SF
2006-W-T2-AUT-01A-2006,Linz,Hard,28,T2,20061023,016,201329,,,Vera Zvonareva,R,172,RUS,22.1245722108,26,715,200096,,,Mary Pierce,R,178,FRA,31.7700205339,29,684,4-6 6-6 RET,3,R16
2006-W-T2-POL-01A-2006,Warsaw,Clay,28,T2,20060501,023,201320,4,,Svetlana Kuznetsova,R,174,RUS,20.8432580424,10,1441,200748,7,,Venus Williams,R,185,USA,25.8699520876,13,1244,6-4 6-2,3,QF
2006-W-T3-BEL-01A-2006,Hasselt,Hard,32,T3,20061030,022,201421,3,,Ana Ivanovic,R,183,SRB,18.9815195072,14,1024,201493,,Q,Angelique Kerber,L,173,GER,18.7816563997,244,102,6-3 6-7(3) 6-3,3,R16
1984-W-SL-USA-01A-1984,US Open,Hard,128,G,19840828,127,200293,1,,Martina Navratilova,L,173,USA,27.8576317591,1,,200259,2,,Chris Evert,R,,USA,29.6837782341,2,,4-6 6-4 6-4,3,F
1984-W-WT-USA-12A-1984,Virginia Slims Championships,Carpet,16,W,19840228,003,200360,3,,Pam Shriver,R,,USA,21.6509240246,,,200209,,,Wendy Turnbull,U,,AUS,31.2525667351,,,6-4 6-4,3,R16
1981-W-SL-GBR-01A-1981,Wimbledon,Grass,96,G,19810622,092,200348,2,,Hana Mandlikova,R,,AUS,,,,200209,6,,Wendy Turnbull,U,,AUS,,,,6-0 6-0,3,QF
1989-W-WT-USA-16A-1989,Los Angeles,Hard,56,W,19890807,053,200293,1,,Martina Navratilova,L,173,USA,32.8021902806,2,183,200404,3,,Zina Garrison,U,,USA,25.7248459959,6,101,6-1 6-4,3,SF
